type	sample.sample_id	laboratory_procedure.laboratory_procedure_id	file_id	file_description	file_format	file_location	file_name	file_size	file_status	file_type	md5sum
file	BENTO-BIOS-4266728	BENTO-LAB-001	BENTO-FILE-4266728	qRT-PCR output	txt	NA	4384_OncotypeDXqRTPCR.txt	315	released	text	5a51e721cc1904d465c34aec157c89b0
file	BENTO-BIOS-4267389	BENTO-LAB-001	BENTO-FILE-4267389	qRT-PCR output	txt	NA	4386_OncotypeDXqRTPCR.txt	313	released	text	acc5c0d05d03fbf26e109205b4aa430b
file	BENTO-BIOS-4268545	BENTO-LAB-001	BENTO-FILE-4268545	qRT-PCR output	txt	NA	4387_OncotypeDXqRTPCR.txt	315	released	text	bcaba596a53702a15ee5c96d408cd447
file	BENTO-BIOS-4271260	BENTO-LAB-001	BENTO-FILE-4271260	qRT-PCR output	txt	NA	4388_OncotypeDXqRTPCR.txt	317	released	text	722023b3ad09c5f84609e27d9f3e4a0a
file	BENTO-BIOS-4277568	BENTO-LAB-001	BENTO-FILE-4277568	qRT-PCR output	txt	NA	4394_OncotypeDXqRTPCR.txt	317	released	text	89f27b1d20184d50915d8577632d7f68
file	BENTO-BIOS-4309014	BENTO-LAB-001	BENTO-FILE-4309014	qRT-PCR output	txt	NA	4428_OncotypeDXqRTPCR.txt	317	released	text	3d5df4f7a2e9ca8da3c9fab7c24df35d
file	BENTO-BIOS-4309524	BENTO-LAB-001	BENTO-FILE-4309524	qRT-PCR output	txt	NA	4429_OncotypeDXqRTPCR.txt	314	released	text	4e4e03579ec17067dcbac37adf3e6312
file	BENTO-BIOS-4309756	BENTO-LAB-001	BENTO-FILE-4309756	qRT-PCR output	txt	NA	4430_OncotypeDXqRTPCR.txt	319	released	text	d4c00f5bccbf64edd742f5056b47c06d
file	BENTO-BIOS-4314371	BENTO-LAB-001	BENTO-FILE-4314371	qRT-PCR output	txt	NA	4438_OncotypeDXqRTPCR.txt	319	released	text	a1b016c6991897d2408bbf0f06780133
file	BENTO-BIOS-4323103	BENTO-LAB-001	BENTO-FILE-4323103	qRT-PCR output	txt	NA	4445_OncotypeDXqRTPCR.txt	316	released	text	5b59bdbfaba54656ff099ab823502e98
file	BENTO-BIOS-4328738	BENTO-LAB-001	BENTO-FILE-4328738	qRT-PCR output	txt	NA	4451_OncotypeDXqRTPCR.txt	315	released	text	ed70f05099916054edc3e6a27a8f1577
file	BENTO-BIOS-4338673	BENTO-LAB-001	BENTO-FILE-4338673	qRT-PCR output	txt	NA	4465_OncotypeDXqRTPCR.txt	317	released	text	964fb95a4cc937dad840abbb9cb90845
file	BENTO-BIOS-4339130	BENTO-LAB-001	BENTO-FILE-4339130	qRT-PCR output	txt	NA	4467_OncotypeDXqRTPCR.txt	317	released	text	badba914fe51461ed8a25cc1ef6869d7
file	BENTO-BIOS-4368232	BENTO-LAB-001	BENTO-FILE-4368232	qRT-PCR output	txt	NA	4494_OncotypeDXqRTPCR.txt	320	released	text	f543731354388c6d9dacdd47bf07bdba
file	BENTO-BIOS-4368365	BENTO-LAB-001	BENTO-FILE-4368365	qRT-PCR output	txt	NA	4495_OncotypeDXqRTPCR.txt	317	released	text	eb3ec4ceeac93da72f2eb2bdee1a3958
file	BENTO-BIOS-4371245	BENTO-LAB-001	BENTO-FILE-4371245	qRT-PCR output	txt	NA	4498_OncotypeDXqRTPCR.txt	314	released	text	c826c37743d3e617dd9cbc520a184dd3
file	BENTO-BIOS-4400403	BENTO-LAB-001	BENTO-FILE-4400403	qRT-PCR output	txt	NA	4526_OncotypeDXqRTPCR.txt	317	released	text	16560a28121459fdf1456d4f4644be34
file	BENTO-BIOS-4408230	BENTO-LAB-001	BENTO-FILE-4408230	qRT-PCR output	txt	NA	4536_OncotypeDXqRTPCR.txt	318	released	text	6170985b6c5e30677f95b702c6666728
file	BENTO-BIOS-4431931	BENTO-LAB-001	BENTO-FILE-4431931	qRT-PCR output	txt	NA	4558_OncotypeDXqRTPCR.txt	316	released	text	6702513f7b69395f4b6f9c683f5002be
file	BENTO-BIOS-4444673	BENTO-LAB-001	BENTO-FILE-4444673	qRT-PCR output	txt	NA	4573_OncotypeDXqRTPCR.txt	318	released	text	125b24544b99096bc49468d4bcb9729f
file	BENTO-BIOS-4456982	BENTO-LAB-001	BENTO-FILE-4456982	qRT-PCR output	txt	NA	4587_OncotypeDXqRTPCR.txt	317	released	text	ccb3f8151d7287884616997a7f4b1f5b
file	BENTO-BIOS-4457057	BENTO-LAB-001	BENTO-FILE-4457057	qRT-PCR output	txt	NA	4588_OncotypeDXqRTPCR.txt	317	released	text	88bc1877a7d611eee40b95b09eb89f57
file	BENTO-BIOS-4459496	BENTO-LAB-001	BENTO-FILE-4459496	qRT-PCR output	txt	NA	4591_OncotypeDXqRTPCR.txt	318	released	text	e5c4dfc1db9043a5afd9796c30e2c7b7
file	BENTO-BIOS-4474763	BENTO-LAB-001	BENTO-FILE-4474763	qRT-PCR output	txt	NA	4603_OncotypeDXqRTPCR.txt	316	released	text	0f673791cc216fb0e5601437da61e43a
file	BENTO-BIOS-4475771	BENTO-LAB-001	BENTO-FILE-4475771	qRT-PCR output	txt	NA	4604_OncotypeDXqRTPCR.txt	316	released	text	29ba218c6d2813ba3f4bbaa4f102b588
file	BENTO-BIOS-4482889	BENTO-LAB-001	BENTO-FILE-4482889	qRT-PCR output	txt	NA	4611_OncotypeDXqRTPCR.txt	319	released	text	db1c9da3481abcd57ff6771051d8dbcc
file	BENTO-BIOS-4498948	BENTO-LAB-001	BENTO-FILE-4498948	qRT-PCR output	txt	NA	4626_OncotypeDXqRTPCR.txt	317	released	text	b73bf840e7ff14fc1dcbb4bbba2aea15
file	BENTO-BIOS-4522209	BENTO-LAB-001	BENTO-FILE-4522209	qRT-PCR output	txt	NA	4652_OncotypeDXqRTPCR.txt	318	released	text	332ae140fb97b608da1c19d04c834383
file	BENTO-BIOS-4531159	BENTO-LAB-001	BENTO-FILE-4531159	qRT-PCR output	txt	NA	4659_OncotypeDXqRTPCR.txt	319	released	text	aaadaa4a12df09120b5b9dec81697b17
file	BENTO-BIOS-4533288	BENTO-LAB-001	BENTO-FILE-4533288	qRT-PCR output	txt	NA	4662_OncotypeDXqRTPCR.txt	314	released	text	98ccf6e853470cb8525dcd4543c4cbda
file	BENTO-BIOS-4548031	BENTO-LAB-001	BENTO-FILE-4548031	qRT-PCR output	txt	NA	4678_OncotypeDXqRTPCR.txt	319	released	text	1e63ade7c89aa86cae1b868c471673cb
file	BENTO-BIOS-4548661	BENTO-LAB-001	BENTO-FILE-4548661	qRT-PCR output	txt	NA	4679_OncotypeDXqRTPCR.txt	317	released	text	fa049b441532fb2f8173a3b8e74ea4c1
file	BENTO-BIOS-4551065	BENTO-LAB-001	BENTO-FILE-4551065	qRT-PCR output	txt	NA	4683_OncotypeDXqRTPCR.txt	316	released	text	100e70aa1748fdba9efa9ecc8bf02d0e
file	BENTO-BIOS-4567965	BENTO-LAB-001	BENTO-FILE-4567965	qRT-PCR output	txt	NA	4702_OncotypeDXqRTPCR.txt	317	released	text	5b257b08392d453541b1d5cff41cd8f0
file	BENTO-BIOS-4577913	BENTO-LAB-001	BENTO-FILE-4577913	qRT-PCR output	txt	NA	4718_OncotypeDXqRTPCR.txt	318	released	text	bb7bcd17b9127bf3e2a7d6ca5240edcb
file	BENTO-BIOS-4583519	BENTO-LAB-001	BENTO-FILE-4583519	qRT-PCR output	txt	NA	4726_OncotypeDXqRTPCR.txt	318	released	text	9f1b494432746c99910558f031ad898e
file	BENTO-BIOS-4591894	BENTO-LAB-001	BENTO-FILE-4591894	qRT-PCR output	txt	NA	4733_OncotypeDXqRTPCR.txt	316	released	text	71497da903095794c4c17b3f5abd569b
file	BENTO-BIOS-4611861	BENTO-LAB-001	BENTO-FILE-4611861	qRT-PCR output	txt	NA	4748_OncotypeDXqRTPCR.txt	315	released	text	58aef4d030b0c5c4e267174681f09b72
file	BENTO-BIOS-4615817	BENTO-LAB-001	BENTO-FILE-4615817	qRT-PCR output	txt	NA	4753_OncotypeDXqRTPCR.txt	319	released	text	5c15dc83566b269f1a0c0cc65ee78282
file	BENTO-BIOS-4630899	BENTO-LAB-001	BENTO-FILE-4630899	qRT-PCR output	txt	NA	4771_OncotypeDXqRTPCR.txt	316	released	text	26a237bd1e16e5a2e4cae8aff613968f
file	BENTO-BIOS-4633773	BENTO-LAB-001	BENTO-FILE-4633773	qRT-PCR output	txt	NA	4776_OncotypeDXqRTPCR.txt	316	released	text	b926672a5dcbf9481aa19a7bf718abba
file	BENTO-BIOS-4646304	BENTO-LAB-001	BENTO-FILE-4646304	qRT-PCR output	txt	NA	4789_OncotypeDXqRTPCR.txt	314	released	text	14adc09f34e0f646795ea1d95b84dd8a
file	BENTO-BIOS-4652697	BENTO-LAB-001	BENTO-FILE-4652697	qRT-PCR output	txt	NA	4797_OncotypeDXqRTPCR.txt	316	released	text	6f38a252238d2ace1ad14c55698b951c
file	BENTO-BIOS-4655775	BENTO-LAB-001	BENTO-FILE-4655775	qRT-PCR output	txt	NA	4801_OncotypeDXqRTPCR.txt	316	released	text	b481d4ae55365b11c0b5683e11818411
file	BENTO-BIOS-4660371	BENTO-LAB-001	BENTO-FILE-4660371	qRT-PCR output	txt	NA	4808_OncotypeDXqRTPCR.txt	315	released	text	f5e70ac2196d7cbb27f7306fd7d82580
file	BENTO-BIOS-4686439	BENTO-LAB-001	BENTO-FILE-4686439	qRT-PCR output	txt	NA	4838_OncotypeDXqRTPCR.txt	316	released	text	56eed0af27be5703a72d97c46917a41a
file	BENTO-BIOS-4693560	BENTO-LAB-001	BENTO-FILE-4693560	qRT-PCR output	txt	NA	4847_OncotypeDXqRTPCR.txt	316	released	text	cbf8e688a68d05e42764d6245441521b
file	BENTO-BIOS-4725488	BENTO-LAB-001	BENTO-FILE-4725488	qRT-PCR output	txt	NA	4886_OncotypeDXqRTPCR.txt	317	released	text	8da55ba339caa42176a87b38a5a657ae
file	BENTO-BIOS-4726583	BENTO-LAB-001	BENTO-FILE-4726583	qRT-PCR output	txt	NA	4888_OncotypeDXqRTPCR.txt	318	released	text	eb2c23a4a59a3425a2d90f60ed0014c4
file	BENTO-BIOS-4749124	BENTO-LAB-001	BENTO-FILE-4749124	qRT-PCR output	txt	NA	4911_OncotypeDXqRTPCR.txt	317	released	text	c2365d1eb806a22a4ee92f0537b3efcb
file	BENTO-BIOS-4761756	BENTO-LAB-001	BENTO-FILE-4761756	qRT-PCR output	txt	NA	4926_OncotypeDXqRTPCR.txt	317	released	text	06d0dbc644437acdf3d4080b170f83db
file	BENTO-BIOS-4784503	BENTO-LAB-001	BENTO-FILE-4784503	qRT-PCR output	txt	NA	4950_OncotypeDXqRTPCR.txt	320	released	text	26953a5416ac57c09b385a82348889ba
file	BENTO-BIOS-4787342	BENTO-LAB-001	BENTO-FILE-4787342	qRT-PCR output	txt	NA	4953_OncotypeDXqRTPCR.txt	317	released	text	8bf8c083471026cd8b25e6b209425297
file	BENTO-BIOS-4788690	BENTO-LAB-001	BENTO-FILE-4788690	qRT-PCR output	txt	NA	4954_OncotypeDXqRTPCR.txt	316	released	text	401bee2dfe390bbfbc654dc8cfa34575
file	BENTO-BIOS-4795644	BENTO-LAB-001	BENTO-FILE-4795644	qRT-PCR output	txt	NA	4970_OncotypeDXqRTPCR.txt	319	released	text	db5bb27a04ccabd7b30a4d7b39691a11
file	BENTO-BIOS-4801619	BENTO-LAB-001	BENTO-FILE-4801619	qRT-PCR output	txt	NA	4973_OncotypeDXqRTPCR.txt	319	released	text	53ecea54f4155a6fa247ace851ebc0ca
file	BENTO-BIOS-4803087	BENTO-LAB-001	BENTO-FILE-4803087	qRT-PCR output	txt	NA	4975_OncotypeDXqRTPCR.txt	316	released	text	50dc961cfb1033d5e7d0d8f7d6c8bc27
file	BENTO-BIOS-4805341	BENTO-LAB-001	BENTO-FILE-4805341	qRT-PCR output	txt	NA	4978_OncotypeDXqRTPCR.txt	315	released	text	e7936d38d1204932790a568f70033c90
file	BENTO-BIOS-4806735	BENTO-LAB-001	BENTO-FILE-4806735	qRT-PCR output	txt	NA	4979_OncotypeDXqRTPCR.txt	318	released	text	738fa0211332628e9994f21317e6ce2c
file	BENTO-BIOS-4822735	BENTO-LAB-001	BENTO-FILE-4822735	qRT-PCR output	txt	NA	4998_OncotypeDXqRTPCR.txt	316	released	text	320d5d280a7d402cfcd3e1967d61d035
file	BENTO-BIOS-4831182	BENTO-LAB-001	BENTO-FILE-4831182	qRT-PCR output	txt	NA	5008_OncotypeDXqRTPCR.txt	316	released	text	5cc8011ab30bf8848f7b6d5e239a4d10
file	BENTO-BIOS-4848131	BENTO-LAB-001	BENTO-FILE-4848131	qRT-PCR output	txt	NA	5021_OncotypeDXqRTPCR.txt	318	released	text	4c000476060f2f914a2b7d4e80bf9d87
file	BENTO-BIOS-4869971	BENTO-LAB-001	BENTO-FILE-4869971	qRT-PCR output	txt	NA	5046_OncotypeDXqRTPCR.txt	319	released	text	82670321facb14e4681e68a29a321b03
file	BENTO-BIOS-4880458	BENTO-LAB-001	BENTO-FILE-4880458	qRT-PCR output	txt	NA	5055_OncotypeDXqRTPCR.txt	318	released	text	734803612da08277e62a149637be5fbd
file	BENTO-BIOS-4884331	BENTO-LAB-001	BENTO-FILE-4884331	qRT-PCR output	txt	NA	5060_OncotypeDXqRTPCR.txt	314	released	text	92b8d60e637ca07d4dbe0f4315f9030d
file	BENTO-BIOS-4901393	BENTO-LAB-001	BENTO-FILE-4901393	qRT-PCR output	txt	NA	5074_OncotypeDXqRTPCR.txt	315	released	text	8ac48703a5bcf1a2d1c7cccd6b84aa73
file	BENTO-BIOS-4904427	BENTO-LAB-001	BENTO-FILE-4904427	qRT-PCR output	txt	NA	5078_OncotypeDXqRTPCR.txt	318	released	text	c3826ccadd2a5be4b81215994b46cf4b
file	BENTO-BIOS-4914362	BENTO-LAB-001	BENTO-FILE-4914362	qRT-PCR output	txt	NA	5089_OncotypeDXqRTPCR.txt	320	released	text	ac2c112ae3e4bb20d2b4ff996bb185a0
file	BENTO-BIOS-4921235	BENTO-LAB-001	BENTO-FILE-4921235	qRT-PCR output	txt	NA	5094_OncotypeDXqRTPCR.txt	319	released	text	62c746a8e4f2d82be5fdf9201b52d028
file	BENTO-BIOS-4924757	BENTO-LAB-001	BENTO-FILE-4924757	qRT-PCR output	txt	NA	5096_OncotypeDXqRTPCR.txt	318	released	text	a1701d113b17ff937f3acb5b4656ded5
file	BENTO-BIOS-4938848	BENTO-LAB-001	BENTO-FILE-4938848	qRT-PCR output	txt	NA	5109_OncotypeDXqRTPCR.txt	318	released	text	4ecf39508483007e9fcb16bc3ca44242
file	BENTO-BIOS-4948031	BENTO-LAB-001	BENTO-FILE-4948031	qRT-PCR output	txt	NA	5125_OncotypeDXqRTPCR.txt	317	released	text	a6ba9c3733153564fabcfc5cbfb00c7f
file	BENTO-BIOS-4954349	BENTO-LAB-001	BENTO-FILE-4954349	qRT-PCR output	txt	NA	5130_OncotypeDXqRTPCR.txt	317	released	text	195ecb01e6024a44b478426a8b3df982
file	BENTO-BIOS-4958342	BENTO-LAB-001	BENTO-FILE-4958342	qRT-PCR output	txt	NA	5132_OncotypeDXqRTPCR.txt	317	released	text	0bea56fdfb02525b4e6591bea57a8ffd
file	BENTO-BIOS-4960406	BENTO-LAB-001	BENTO-FILE-4960406	qRT-PCR output	txt	NA	5133_OncotypeDXqRTPCR.txt	318	released	text	e5cbcd2cfa87034ac5074be9d071fe0a
file	BENTO-BIOS-4964595	BENTO-LAB-001	BENTO-FILE-4964595	qRT-PCR output	txt	NA	5139_OncotypeDXqRTPCR.txt	315	released	text	62b60de22578bc021d4e15f4b5c42e22
file	BENTO-BIOS-4988254	BENTO-LAB-001	BENTO-FILE-4988254	qRT-PCR output	txt	NA	5153_OncotypeDXqRTPCR.txt	317	released	text	3a85ede3d78d96f30421e17c213ef412
file	BENTO-BIOS-4988907	BENTO-LAB-001	BENTO-FILE-4988907	qRT-PCR output	txt	NA	5155_OncotypeDXqRTPCR.txt	315	released	text	a4ec9d074ec6f3356d7cc8b8062668bf
file	BENTO-BIOS-4989805	BENTO-LAB-001	BENTO-FILE-4989805	qRT-PCR output	txt	NA	5159_OncotypeDXqRTPCR.txt	318	released	text	a0ce0a233554a35b75280b810f4d173c
file	BENTO-BIOS-5000818	BENTO-LAB-001	BENTO-FILE-5000818	qRT-PCR output	txt	NA	5168_OncotypeDXqRTPCR.txt	317	released	text	b8139f116c75d5ecba84e8bbceb81f77
file	BENTO-BIOS-5007830	BENTO-LAB-001	BENTO-FILE-5007830	qRT-PCR output	txt	NA	5178_OncotypeDXqRTPCR.txt	316	released	text	3a670d1a61ad21d8dff298216ab9ea60
file	BENTO-BIOS-5011940	BENTO-LAB-001	BENTO-FILE-5011940	qRT-PCR output	txt	NA	5181_OncotypeDXqRTPCR.txt	318	released	text	810325cf2a8e7ea6f69515fbd5d7190c
file	BENTO-BIOS-5018221	BENTO-LAB-001	BENTO-FILE-5018221	qRT-PCR output	txt	NA	5190_OncotypeDXqRTPCR.txt	313	released	text	33e9fc010b21a9c6c72c3b12c578ec47
file	BENTO-BIOS-5021636	BENTO-LAB-001	BENTO-FILE-5021636	qRT-PCR output	txt	NA	5195_OncotypeDXqRTPCR.txt	318	released	text	e1e6153dcd024b459ec23d25eb2a7e26
file	BENTO-BIOS-5043415	BENTO-LAB-001	BENTO-FILE-5043415	qRT-PCR output	txt	NA	5217_OncotypeDXqRTPCR.txt	317	released	text	f8dcaccecbc499dac30d5aaaf3a80f3e
file	BENTO-BIOS-5047410	BENTO-LAB-001	BENTO-FILE-5047410	qRT-PCR output	txt	NA	5220_OncotypeDXqRTPCR.txt	315	released	text	1eb2bda552339b8f90b3b5fab638ef8d
file	BENTO-BIOS-5055128	BENTO-LAB-001	BENTO-FILE-5055128	qRT-PCR output	txt	NA	5232_OncotypeDXqRTPCR.txt	316	released	text	211c58c357ad2ecb33aff50b3b8c68d4
file	BENTO-BIOS-5063957	BENTO-LAB-001	BENTO-FILE-5063957	qRT-PCR output	txt	NA	5239_OncotypeDXqRTPCR.txt	317	released	text	5d9f9e8172ed20fc1b50b5d4670b09cb
file	BENTO-BIOS-5066842	BENTO-LAB-001	BENTO-FILE-5066842	qRT-PCR output	txt	NA	5240_OncotypeDXqRTPCR.txt	316	released	text	90511b829870627f083abbdb01004433
file	BENTO-BIOS-5081103	BENTO-LAB-001	BENTO-FILE-5081103	qRT-PCR output	txt	NA	5250_OncotypeDXqRTPCR.txt	317	released	text	ab36cd8e6cf9865bc6101593abcbb0ac
file	BENTO-BIOS-5105458	BENTO-LAB-001	BENTO-FILE-5105458	qRT-PCR output	txt	NA	5273_OncotypeDXqRTPCR.txt	315	released	text	6a3ebaf51a9f200a056fe733130a1852
file	BENTO-BIOS-5112835	BENTO-LAB-001	BENTO-FILE-5112835	qRT-PCR output	txt	NA	5278_OncotypeDXqRTPCR.txt	318	released	text	9c07f2edf4d2f1cf2e1e1cc93cdff999
file	BENTO-BIOS-5124662	BENTO-LAB-001	BENTO-FILE-5124662	qRT-PCR output	txt	NA	5288_OncotypeDXqRTPCR.txt	316	released	text	69e556851d7c37460d086d43605df6af
file	BENTO-BIOS-5128849	BENTO-LAB-001	BENTO-FILE-5128849	qRT-PCR output	txt	NA	5293_OncotypeDXqRTPCR.txt	318	released	text	000cbaaedf7090d381ebbb6082ef0964
file	BENTO-BIOS-5140102	BENTO-LAB-001	BENTO-FILE-5140102	qRT-PCR output	txt	NA	5304_OncotypeDXqRTPCR.txt	318	released	text	7949b68b853e5cfa42819f13a4f4bd0d
file	BENTO-BIOS-5150372	BENTO-LAB-001	BENTO-FILE-5150372	qRT-PCR output	txt	NA	5315_OncotypeDXqRTPCR.txt	318	released	text	29b7a15cccc234e1d29bed451366752b
file	BENTO-BIOS-5155202	BENTO-LAB-001	BENTO-FILE-5155202	qRT-PCR output	txt	NA	5321_OncotypeDXqRTPCR.txt	320	released	text	cfbf9a861ccfcd47437c95fe61afde17
file	BENTO-BIOS-5157024	BENTO-LAB-001	BENTO-FILE-5157024	qRT-PCR output	txt	NA	5323_OncotypeDXqRTPCR.txt	317	released	text	43d5eeba5692bcfeec5b69e1b7c90a8f
file	BENTO-BIOS-5157302	BENTO-LAB-001	BENTO-FILE-5157302	qRT-PCR output	txt	NA	5324_OncotypeDXqRTPCR.txt	316	released	text	be6078f0f7dbff1e30da07d4073ae3ea
file	BENTO-BIOS-5161253	BENTO-LAB-001	BENTO-FILE-5161253	qRT-PCR output	txt	NA	5327_OncotypeDXqRTPCR.txt	318	released	text	3219ab9036ccb0da85a42e7382d0aa8c
file	BENTO-BIOS-5187802	BENTO-LAB-001	BENTO-FILE-5187802	qRT-PCR output	txt	NA	5358_OncotypeDXqRTPCR.txt	319	released	text	56247627df0745a6d344e12280118f00
file	BENTO-BIOS-5213114	BENTO-LAB-001	BENTO-FILE-5213114	qRT-PCR output	txt	NA	5384_OncotypeDXqRTPCR.txt	318	released	text	5f126f817d98301127018b46dce64d96
file	BENTO-BIOS-5223093	BENTO-LAB-001	BENTO-FILE-5223093	qRT-PCR output	txt	NA	5397_OncotypeDXqRTPCR.txt	314	released	text	344adb8b1545b22c67a4fdfd7023541b
file	BENTO-BIOS-5236164	BENTO-LAB-001	BENTO-FILE-5236164	qRT-PCR output	txt	NA	5407_OncotypeDXqRTPCR.txt	318	released	text	b8c0ad2ded178b9e75ef43df3ea05ca5
file	BENTO-BIOS-5241503	BENTO-LAB-001	BENTO-FILE-5241503	qRT-PCR output	txt	NA	5411_OncotypeDXqRTPCR.txt	317	released	text	5d4c7017f40f3ebb45f837fb0cd0a792
file	BENTO-BIOS-5254265	BENTO-LAB-001	BENTO-FILE-5254265	qRT-PCR output	txt	NA	5426_OncotypeDXqRTPCR.txt	317	released	text	7f7f98feeb61180247d0c44b7d4895cb
file	BENTO-BIOS-5266493	BENTO-LAB-001	BENTO-FILE-5266493	qRT-PCR output	txt	NA	5442_OncotypeDXqRTPCR.txt	318	released	text	d367479dce7e039fe0c0f4db4fe6d674
file	BENTO-BIOS-5272618	BENTO-LAB-001	BENTO-FILE-5272618	qRT-PCR output	txt	NA	5451_OncotypeDXqRTPCR.txt	319	released	text	842bdbb5941da3ecbd0e474a8daa6941
file	BENTO-BIOS-5289667	BENTO-LAB-001	BENTO-FILE-5289667	qRT-PCR output	txt	NA	5471_OncotypeDXqRTPCR.txt	316	released	text	f07fe6ac4d91275b6dee65371b722adb
file	BENTO-BIOS-5290693	BENTO-LAB-001	BENTO-FILE-5290693	qRT-PCR output	txt	NA	5474_OncotypeDXqRTPCR.txt	318	released	text	f70d6732b531f54909b642356d38e228
file	BENTO-BIOS-5301402	BENTO-LAB-001	BENTO-FILE-5301402	qRT-PCR output	txt	NA	5482_OncotypeDXqRTPCR.txt	317	released	text	b50e14495c89c7d23ee012d41de4cc6a
file	BENTO-BIOS-5309230	BENTO-LAB-001	BENTO-FILE-5309230	qRT-PCR output	txt	NA	5486_OncotypeDXqRTPCR.txt	319	released	text	764559075b2ca820043b96349858b514
file	BENTO-BIOS-5325924	BENTO-LAB-001	BENTO-FILE-5325924	qRT-PCR output	txt	NA	5505_OncotypeDXqRTPCR.txt	315	released	text	abf9ef85eafb3cbe60b5d85574307ce9
file	BENTO-BIOS-5326643	BENTO-LAB-001	BENTO-FILE-5326643	qRT-PCR output	txt	NA	5506_OncotypeDXqRTPCR.txt	314	released	text	6443d4a99a45e6340e739c8ef70f76dc
file	BENTO-BIOS-5353282	BENTO-LAB-001	BENTO-FILE-5353282	qRT-PCR output	txt	NA	5535_OncotypeDXqRTPCR.txt	317	released	text	9b70ff36abba6f39e8c41b46d16f075a
file	BENTO-BIOS-5414495	BENTO-LAB-001	BENTO-FILE-5414495	qRT-PCR output	txt	NA	5595_OncotypeDXqRTPCR.txt	319	released	text	088cc2bfb86711635d11704a9dd32295
file	BENTO-BIOS-5418387	BENTO-LAB-001	BENTO-FILE-5418387	qRT-PCR output	txt	NA	5598_OncotypeDXqRTPCR.txt	319	released	text	2309babc8fa51a4ac07824adadabaf88
file	BENTO-BIOS-5426660	BENTO-LAB-001	BENTO-FILE-5426660	qRT-PCR output	txt	NA	5605_OncotypeDXqRTPCR.txt	318	released	text	d5d7441215a49d84a1fceb11901681cd
file	BENTO-BIOS-5434055	BENTO-LAB-001	BENTO-FILE-5434055	qRT-PCR output	txt	NA	5613_OncotypeDXqRTPCR.txt	316	released	text	ea181099a6d02bff5119f2ec5be046a9
file	BENTO-BIOS-5465325	BENTO-LAB-001	BENTO-FILE-5465325	qRT-PCR output	txt	NA	5647_OncotypeDXqRTPCR.txt	316	released	text	b8e57b5857b66046c3994466b4b2d42f
file	BENTO-BIOS-5477289	BENTO-LAB-001	BENTO-FILE-5477289	qRT-PCR output	txt	NA	5658_OncotypeDXqRTPCR.txt	320	released	text	196cf3717fe34f3e248941ce555b82d1
file	BENTO-BIOS-5482390	BENTO-LAB-001	BENTO-FILE-5482390	qRT-PCR output	txt	NA	5666_OncotypeDXqRTPCR.txt	317	released	text	c61bd15feee0ad1068bbd3fa890d2f9b
file	BENTO-BIOS-5485627	BENTO-LAB-001	BENTO-FILE-5485627	qRT-PCR output	txt	NA	5673_OncotypeDXqRTPCR.txt	318	released	text	dc0ddeccf9c6f76f42aa60093f7183a7
file	BENTO-BIOS-5513595	BENTO-LAB-001	BENTO-FILE-5513595	qRT-PCR output	txt	NA	5701_OncotypeDXqRTPCR.txt	318	released	text	1909d2d8308997edb0c32e3d58414fca
file	BENTO-BIOS-5516920	BENTO-LAB-001	BENTO-FILE-5516920	qRT-PCR output	txt	NA	5706_OncotypeDXqRTPCR.txt	319	released	text	c43de1b199f33c77d0b11e7261b0d456
file	BENTO-BIOS-5524017	BENTO-LAB-001	BENTO-FILE-5524017	qRT-PCR output	txt	NA	5711_OncotypeDXqRTPCR.txt	315	released	text	6ce00e00619b5c4d7e7bbfc484994b75
file	BENTO-BIOS-5531167	BENTO-LAB-001	BENTO-FILE-5531167	qRT-PCR output	txt	NA	5717_OncotypeDXqRTPCR.txt	316	released	text	1d542713c99ccd45968818f9941fb12f
file	BENTO-BIOS-5562091	BENTO-LAB-001	BENTO-FILE-5562091	qRT-PCR output	txt	NA	5752_OncotypeDXqRTPCR.txt	318	released	text	ffd8ba60c7687ad2d52f7f416d5e07f6
file	BENTO-BIOS-5572167	BENTO-LAB-001	BENTO-FILE-5572167	qRT-PCR output	txt	NA	5764_OncotypeDXqRTPCR.txt	315	released	text	80c38d6f27b062fdfb59303397509427
file	BENTO-BIOS-5576330	BENTO-LAB-001	BENTO-FILE-5576330	qRT-PCR output	txt	NA	5771_OncotypeDXqRTPCR.txt	316	released	text	cb8716cbc3a79e103c636527b4ea597d
file	BENTO-BIOS-5600202	BENTO-LAB-001	BENTO-FILE-5600202	qRT-PCR output	txt	NA	5796_OncotypeDXqRTPCR.txt	320	released	text	d3aeddbed1250b071a07b393cf6789e8
file	BENTO-BIOS-5616199	BENTO-LAB-001	BENTO-FILE-5616199	qRT-PCR output	txt	NA	5807_OncotypeDXqRTPCR.txt	313	released	text	3feb6244f1ca0c4471076d9f7e05716b
file	BENTO-BIOS-5625489	BENTO-LAB-001	BENTO-FILE-5625489	qRT-PCR output	txt	NA	5816_OncotypeDXqRTPCR.txt	319	released	text	93749b6727ac6b272a3bba821bf769c7
file	BENTO-BIOS-5626207	BENTO-LAB-001	BENTO-FILE-5626207	qRT-PCR output	txt	NA	5817_OncotypeDXqRTPCR.txt	313	released	text	2acbc58f8322a8ac3dcfd2c1fdcdde36
